0.0760812	0.050691664	0.09479669	0.026105842	-0.03200165	0.01773422	0.018753495	-0.03926384	0.07824358	-0.0013900205	-0.06245844	-0.033643957	0.10862093	-0.08730818	0.01437985	0.14313547
0.029315423	0.11599984	-0.017841652	0.12147399	-0.10422639	0.1704639	0.13033956	-0.047227975	-0.002138736	0.09290596	-0.06303979	-0.030767862	0.15263261	-0.12290135	-0.08909587	0.10664202
-0.008044185	0.11422437	-0.0040815375	0.19206496	-0.116849095	0.25170535	0.21406534	-0.023849903	-0.075118534	0.14940155	-0.17400439	-0.117250256	0.22170387	-0.2362657	-0.07570712	0.19674332
0.48627657	-0.37659317	0.21244663	-0.5005997	0.4631064	-0.52134275	-0.5306939	0.24576531	0.30412084	-0.41849065	0.41645566	0.38116884	-0.44675493	0.4721898	0.35393614	0.30054495
0.09973527	-0.027852906	0.059340253	0.0076564066	0.07704657	0.009151834	0.021969436	-0.033190664	-0.028505536	-0.020948868	0.023436375	0.07002918	0.047511335	-0.026654676	0.059710782	0.18922305
0.009440397	0.051707186	-0.04583046	0.086734176	-0.037743367	0.095567994	0.016426219	-0.07328988	-0.089502215	0.08620076	-0.07956806	-0.030889712	0.1414087	-0.040293902	-0.046080593	-0.03467582
0.46741334	-0.3941445	0.30839202	-0.39105546	0.484612	-0.44872025	-0.47947243	0.2580009	0.28546163	-0.43079695	0.44069156	0.40900728	-0.35100254	0.49272192	0.39406773	0.2871751
0.04724185	0.0624821	-0.017487925	0.068727694	-0.08094832	0.074006915	0.097874	-0.02108381	-0.02795397	0.008199376	-0.06543242	0.013439909	0.14299633	-0.0331777	-0.063986614	0.03159953
0.36890423	-0.38291258	0.16287225	-0.3326539	0.390064	-0.38353527	-0.38414058	0.23559874	0.18272252	-0.31260478	0.34190926	0.35624966	-0.35029534	0.4142906	0.32752526	0.22562529
0.05371425	0.033978004	0.08220631	0.041826066	-0.013977738	-0.036048453	-0.0070427787	0.033229314	0.06649628	-0.0011869285	0.06869651	0.066153474	0.005655952	-0.015240317	0.015108603	0.13777666
0.49854413	-0.40177217	0.27517915	-0.45797268	0.526125	-0.48808068	-0.52005756	0.3605419	0.33126476	-0.41161287	0.5085724	0.4461023	-0.4309025	0.5239018	0.3647583	0.34051728
0.0012871678	0.11414254	0.008337356	0.080128685	-0.03809904	0.16720265	0.12839076	-0.02092253	0.0053402833	0.115945294	-0.1384357	-0.039165832	0.1919249	-0.08232883	-0.08005582	0.0757193
0.266606	-0.2375954	0.13244964	-0.24999668	0.23887764	-0.30981722	-0.28883442	0.18960844	0.15543333	-0.20719838	0.2794193	0.19070889	-0.23443392	0.3020707	0.24069183	0.10538671
-0.23880202	0.29246968	-0.14935566	0.37850538	-0.38382542	0.46246666	0.3851372	-0.20670883	-0.24363852	0.2627033	-0.33660913	-0.2592121	0.36999077	-0.42091945	-0.24443242	-0.013199241
0.044016775	0.035102166	-0.019663928	0.035796233	-0.0030547746	0.06372099	-0.012618389	0.006058363	-0.0488025	0.066503674	0.0022996275	0.022842398	0.032528322	-0.08137707	-0.006266297	0.06282575
0.049608473	0.012101332	0.02335102	0.0047728457	0.008138862	-0.013607307	-0.02513191	0.04141877	-0.0045172404	0.017386097	0.024379048	0.049362533	-0.0025434326	0.038757663	0.07916587	0.09107445
-0.027324583	0.118423924	-0.01744063	0.030562727	-0.02405439	0.09427816	0.057579063	-0.05255503	-0.12279882	0.112970434	-0.0409697	-0.040172618	0.071498476	-0.03670906	-0.062673	-0.010832831
0.048886918	-0.020412799	-0.08858017	-0.06288727	0.02791704	-0.118772276	-0.10842622	-0.04278418	-0.13301381	-0.028756073	0.031618297	0.057084374	-0.026762666	0.06093969	0.049083102	-0.00602986
0.008513868	-0.023645498	0.10757896	0.022813167	0.0013367046	0.06894302	0.07610539	0.04152534	0.03888614	-0.05147298	0.022430215	0.050804283	0.0100633055	-0.038120512	0.07538022	0.0758921
0.26797405	-0.24866322	0.17582877	-0.28594476	0.29076892	-0.3443895	-0.36043215	0.1793311	0.24826552	-0.25992855	0.26411203	0.24601908	-0.20955363	0.32690126	0.3002453	0.13331528
0.0675454	-0.061305452	0.10658824	-0.10509298	0.08398014	-0.11577267	-0.05604726	0.06992464	0.11789209	-0.14723247	0.06482996	0.12368531	-0.0011918169	0.09038107	0.116085984	0.03775374
-0.009780926	-0.0069300532	0.019992525	0.0053032143	-0.061630636	0.030556055	0.022841077	-0.0661501	-0.08291029	0.07519875	-0.0378455	-0.0023101487	0.009945656	-0.08713747	-0.00418893	-0.008571635
-0.04166737	0.06541885	0.049923573	0.06268696	-0.0006721552	0.10064069	0.0505947	-0.0060462286	-0.015230526	0.025828715	-0.091709636	-0.0052561006	0.054045625	-0.13161047	-0.0033036773	0.07912962
0.061920654	0.035826575	0.037937798	0.045538787	-0.010327131	0.070130646	0.029327663	-0.035123166	0.023260623	0.067373924	0.010080498	-0.00081771455	0.11245834	-0.07495461	0.03778989	0.21156374
0.024332592	-0.016098116	0.017557107	-0.0027939468	0.101711884	-0.052311882	-0.058148447	0.022765703	0.020668566	-0.0114017	0.008878174	0.041308027	-0.00045102029	0.020117378	0.0844045	0.04991088
0.33884847	-0.3947808	0.23660836	-0.363422	0.36374718	-0.41669902	-0.39689678	0.31674728	0.24439046	-0.36526203	0.38898653	0.39647818	-0.27636433	0.41174892	0.34572294	0.27671573
0.13150363	-0.06314591	0.1563737	-0.119421065	0.05307573	-0.1228548	-0.049562376	0.09426176	0.062098067	-0.12812243	0.10317637	0.07057852	-0.039420903	0.109438464	0.13277072	0.19145112
-0.09451468	0.1749735	-0.1044859	0.16079688	-0.107955664	0.104260564	0.088002115	-0.13368392	-0.14199391	0.10352302	-0.12674463	-0.122147806	0.10185867	-0.17603444	-0.10080768	-0.18563478
-0.17378643	0.22124769	-0.15082173	0.2082773	-0.15945174	0.19841419	0.2355381	-0.20638965	-0.21336979	0.20073281	-0.24733438	-0.16232051	0.14601526	-0.16289273	-0.22630417	-0.28033233
0.3551593	-0.3257735	0.19808172	-0.31157467	0.30968103	-0.36027303	-0.39841932	0.2260813	0.26901764	-0.2769908	0.2801636	0.2924255	-0.3382649	0.3890448	0.31676728	0.25606284
0.38959345	-0.45042342	0.323054	-0.40105453	0.47501874	-0.41186145	-0.44096002	0.35517836	0.3668749	-0.37893385	0.40793747	0.3688866	-0.40815228	0.44201323	0.3404907	0.3445513
0.09460356	-0.055544645	-0.02584528	-0.051198386	0.05133968	-0.10075275	-0.08746402	0.030566653	-0.06479304	-0.06792352	0.0922601	0.07236883	-0.05730351	0.041975472	0.022609968	0.020225378
0.37840587	-0.33151373	0.2870902	-0.38461477	0.38024062	-0.41369408	-0.4436841	0.34488407	0.32621425	-0.33867162	0.45503396	0.31606898	-0.4271453	0.41868475	0.32633504	0.27465945
-0.075827	0.066913135	-0.102136	0.042638887	-0.11848049	0.099279776	0.1000311	-0.04084142	0.0125277005	0.027437225	-0.04122297	-0.051438533	0.030153748	-0.08731639	-0.04091033	-0.22482003
-0.034962468	0.15403649	0.018197227	0.11386779	-0.12851694	0.20243824	0.13505812	-0.10736571	-0.053950846	0.103731506	-0.092378564	-0.042267155	0.16134055	-0.12754999	-0.050271492	0.110126965
0.03787843	-0.0787448	-0.0058118226	-0.034294557	0.118577994	-0.090296134	-0.12517156	0.0044133984	0.0496503	-0.02187504	0.036275826	0.058932446	-0.085649535	0.0776988	0.078217104	0.009524857
0.048854094	0.0179523	0.02953288	-0.029024614	0.08480449	-0.0021894453	-0.028151682	0.05143076	0.07385337	-0.048390884	0.06856778	0.08551322	-0.011169994	0.027649974	0.050779637	0.0899207
-0.06510726	0.055034943	0.026394716	0.11688882	-0.064779505	0.07395472	0.0696109	-0.06275188	-0.023560008	0.055744506	-0.058267046	-0.04986862	0.11884556	-0.101555906	-0.07461119	0.06704348
-0.15279682	0.20162189	-0.1937191	0.29897174	-0.23658049	0.31692246	0.2535849	-0.22373319	-0.23619616	0.19901307	-0.2723687	-0.17814973	0.2992095	-0.26697782	-0.1616022	-0.059926264
-0.008061069	-0.03232318	0.057277806	-0.08412799	0.027426349	-0.06676268	-0.0844072	0.0041452954	0.012437263	-0.053935055	0.007729871	0.019664539	-0.05572141	0.04529873	0.00807806	0.03736749
0.066191174	-0.12046103	0.14505032	-0.10857318	0.06996722	-0.033097215	-0.08381523	0.05639283	0.099594824	-0.067455225	0.052843418	0.06448787	-0.10143815	0.04313281	0.08542162	0.063854866
-0.15514313	0.1433877	-0.15483458	0.22844128	-0.22473188	0.18145846	0.2202255	-0.18769345	-0.18379404	0.2204147	-0.20669837	-0.1634277	0.20510982	-0.20557716	-0.13969365	-0.004560276
-0.19603163	0.16171199	-0.16414148	0.23703009	-0.23946938	0.23827541	0.20385087	-0.10847925	-0.13633397	0.16398765	-0.18207642	-0.2124238	0.24939793	-0.1990768	-0.14726993	-0.08865093
-0.4512456	0.46605435	-0.28587732	0.46220732	-0.5201962	0.5336575	0.50172204	-0.39426637	-0.3891334	0.49093398	-0.478275	-0.44078365	0.47136396	-0.4709614	-0.40635073	-0.23462541
0.0071554673	-0.03161988	0.0358872	-0.046423245	-0.0033835971	0.0043421197	-0.00421493	0.036013722	0.028333724	0.033873864	-0.02299018	0.01633864	0.02091193	0.005982767	0.0063671824	0.062258814
0.29723537	-0.31935248	0.13486974	-0.28644773	0.29304525	-0.2661447	-0.3216531	0.21440023	0.24638869	-0.22275646	0.30519632	0.25135246	-0.26842552	0.33082598	0.22014418	0.11788604
-0.02595581	0.028151581	-0.1034512	-0.043751176	-0.01981695	0.008122443	-0.07277586	-0.025894014	-0.030138513	0.006881733	0.060450763	-1.9198342e-05	-0.07524199	0.08402448	0.024497485	-0.11277941
-0.71923774	0.8770555	-0.6076188	0.91902196	-0.89007854	0.91117835	0.9670796	-0.7132248	-0.9373043	0.89855254	-0.9147671	-0.8093855	0.9171673	-0.9180844	-0.75546235	-0.27767143
-0.0828195	0.14633687	-0.087233335	0.17393409	-0.105591714	0.15331122	0.1727488	-0.11710877	-0.12801851	0.10862846	-0.106428385	-0.072139464	0.15277936	-0.15493594	-0.14109667	-0.07278533
0.70336497	-0.69919217	0.58044034	-0.6893932	0.7333988	-0.6970094	-0.70328987	0.5656983	0.6445335	-0.6504076	0.7031688	0.7277542	-0.62061775	0.7564521	0.5963854	0.59135586
0.37523714	-0.34561437	0.3004564	-0.3013057	0.3918772	-0.4163458	-0.35813126	0.29895636	0.35423878	-0.30570725	0.36186314	0.33314505	-0.33305788	0.3894066	0.32753292	0.26981536
